tip_name,dist_to_'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',dist_to_'A/H3N2|A/HongKong/4801/2014|HongKong|2014',dist_to_'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',dist_to_'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',clade_label,min_dist,clade_label_iso_name
'H3N2|A/Perth/33/2015|70616|70616-HA|H3|WA/Perth|2015-04-07',0.012348999999999999,0.006775000000000001,0.019145000000000002,0.027180000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006775000000000001,A/HongKong/4801/2014
'H3N2|A/Brisbane/61/2012|70422|70422-HA|H3|QLD/Brisbane|2012-06-06',0.037692,0.025958000000000002,0.025942000000000007,0.008027000000000001,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.008027000000000001,A/SouthAustralia/30/2012
'H3N2|A/SouthAustralia/21/2015|70568|70568-HA|H3|SA/BedfordPark|2015-03-13',0.013582,0.008012000000000002,0.020382000000000004,0.028416999999999998,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008012000000000002,A/HongKong/4801/2014
'H3N2|A/Perth/78A/2016|70975|70975-HA|H3|WA/Cannington|2016-07-24',0.006791999999999999,0.009874000000000003,0.022244000000000003,0.030278999999999993,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.006791999999999999,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/29/2016|70808|70808-HA|H3|NSW/Sydney|2016-01-10',0.030909000000000002,0.019175,0.008043,0.027194000000000003,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.008043,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/38/2016|70827|70827-HA|H3|SA/Adelaide|2016-07-03',0.008029999999999999,0.011112000000000004,0.023482000000000006,0.031516999999999996,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008029999999999999,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Tasmania/60/2012|70436|70436-HA|H3|TAS/Latrobe|2012-08-20',0.020380000000000006,0.008646000000000001,0.008638000000000002,0.016673,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.008638000000000002,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/132/2015|70731|70731-HA|H3|SA/HindmarshValley|2015-09-10',0.01358,0.008006000000000001,0.020376000000000002,0.028411000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008006000000000001,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/39/2012|70397|70397-HA|H3|SA|2012-06-01',0.02347400000000001,0.01174,0.011724000000000002,0.016067,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011724000000000002,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/341/2014|70546|70546-HA|H3|QLD/Beenleigh|2014-10-03',0.011112,0.005534,0.017904000000000003,0.025939000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.005534,A/HongKong/4801/2014
'H3N2|A/Sydney/1030/2015|70684|70684-HA|H3|NSW/Auburn|2015-08-05',0.014191000000000002,0.008621,0.020991000000000003,0.029026000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008621,A/HongKong/4801/2014
'H3N2|A/Victoria/109/2016|70933|70933-HA|H3|VIC/MountWaverly|2016-09-02',0.008021,0.011099,0.023469000000000004,0.031504000000000004,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008021,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Tasmania/24/2016|70894|70894-HA|H3|TAS/NorthHobart|2016-08-12',0.007412,0.010494000000000003,0.022864000000000006,0.03089899999999999,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.007412,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/710/2013|70457|70457-HA|H3|VIC/Melbourne|2013-02-03',0.022860000000000005,0.011126,0.012344,0.020379,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.011126,A/HongKong/4801/2014
'H3N2|A/Brisbane/195/2015|70805|70805-HA|H3|QLD/GoldCoast|2015-11-02',0.011734999999999999,0.008639000000000003,0.021009000000000003,0.029044000000000007,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008639000000000003,A/HongKong/4801/2014
'H3N2|A/Newcastle/63/2014|70526|70526-HA|H3|NSW/Tomago|2014-08-06',0.027805000000000003,0.016071000000000002,0.012365000000000001,0.024090000000000004,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012365000000000001,A/SouthAustralia/55/2014
'H3N2|A/Perth/76/2015|70752|70752-HA|H3|WA/Karawarra|2015-07-29',0.0055639999999999995,0.008646000000000003,0.021016000000000003,0.029050999999999993,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.0055639999999999995,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/448/2012|70430|70430-HA|H3|VIC/Melbourne|2012-08-06',0.020379000000000005,0.008645,0.008637,0.016672,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.008637,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/1/2012|70382|70382-HA|H3|QLD/GoldCoast|2012-01-06',0.024084000000000005,0.01235,0.012334000000000001,0.016673,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012334000000000001,A/SouthAustralia/55/2014
'H3N2|A/Victoria/2049/2016|70863|70863-HA|H3|Oceania/Australia|2016-07-24',0.03273,0.020996,0.008632,0.029015000000000006,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.008632,A/SouthAustralia/55/2014
'H3N2|A/Sydney/241/2015|70799|70799-HA|H3|NSW/MtPritchard|2015-10-26',0.005562,0.008644000000000002,0.021014000000000005,0.029049,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.005562,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Perth/2/2014|70484|70484-HA|H3|WA/Ellenbrook|2014-01-01',0.023462000000000004,0.011727999999999999,0.008022000000000001,0.019747,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.008022000000000001,A/SouthAustralia/55/2014
'H3N2|A/Perth/94/2015|70704|70704-HA|H3|WA/Leederville|2015-08-05',0.013587000000000002,0.008013000000000001,0.020383000000000002,0.028418000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008013000000000001,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/90/2016|70899|70899-HA|H3|SA/Woodville|2016-08-16',0.015434000000000002,0.007392,0.019762000000000002,0.027797000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007392,A/HongKong/4801/2014
'H3N2|A/Victoria/115/2014|70550|70550-HA|H3|VIC/Hawthorn|2014-08-12',0.030263000000000005,0.018529,0.014823000000000003,0.026548000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.014823000000000003,A/SouthAustralia/55/2014
'H3N2|A/Sydney/225/2015|70796|70796-HA|H3|NSW/Eden|2015-09-05',0.012972000000000001,0.00493,0.017300000000000003,0.025335000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.00493,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/1001/2015|70629|70629-HA|H3|SA/Mitcham|2015-05-15',0.011730000000000003,0.0061600000000000005,0.01853,0.026565000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0061600000000000005,A/HongKong/4801/2014
'H3N2|A/Sydney/85/2014|70513|70513-HA|H3|NSW/GLEBE|2014-06-03',0.027781000000000004,0.016047000000000002,0.003687,0.024066000000000004,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.003687,A/SouthAustralia/55/2014
'H3N2|A/Sydney/37/2014|70497|70497-HA|H3|NSW/Sydney|2014-02-15',0.024079000000000003,0.012344999999999998,0.008639,0.020364,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.008639,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/61/2015|70600|70600-HA|H3|SA/Adelaide|2015-05-09',0.014812,0.009242,0.021612000000000003,0.029647,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009242,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/70/2015|70611|70611-HA|H3|SA/Auldana|2015-06-02',0.013581000000000003,0.008011,0.020381000000000003,0.028416000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008011,A/HongKong/4801/2014
'H3N2|A/Brisbane/1009/2015|70735|70735-HA|H3|QLD/TambourineMountain|2015-08-22',0.014825,0.006783000000000002,0.019153000000000003,0.027188000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006783000000000002,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/51/2016|70832|70832-HA|H3|SA/Mannum|2016-07-06',0.00679,0.013566000000000002,0.025936000000000004,0.033971,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.00679,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Townsville/11/2015|70590|70590-HA|H3|QLD/Townsville|2015-03-23',0.013580000000000002,0.00801,0.020380000000000002,0.028414999999999996,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.00801,A/HongKong/4801/2014
'H3N2|A/Victoria/455/2015|70806|70806-HA|H3|VIC/VioletTown|2015-12-15',0.015432000000000001,0.009862000000000001,0.022232000000000005,0.030267000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009862000000000001,A/HongKong/4801/2014
'H3N2|A/Sydney/103/2014|70517|70517-HA|H3|NSW/MacquarieFields|2014-06-24',0.027776000000000002,0.016042,0.012336000000000001,0.024061000000000003,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012336000000000001,A/SouthAustralia/55/2014
'H3N2|A/Townsville/16/2015|70667|70667-HA|H3|QLD/Cairns|2015-06-19',0.012957000000000002,0.0073869999999999995,0.019757000000000004,0.027792000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0073869999999999995,A/HongKong/4801/2014
'H3N2|A/Tasmania/15/2014|70502|70502-HA|H3|TAS/Howrah|2014-06-04',0.024694,0.01296,0.009258,0.020979,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009258,A/SouthAustralia/55/2014
'H3N2|A/Victoria/546/2016|70864|70864-HA|H3|VIC/NoblePark|2016-07-31',0.006803,0.009885000000000005,0.022255000000000007,0.030289999999999984,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.006803,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/909/2016|70882|70882-HA|H3|VIC/Doreen|2016-08-11',0.009878,0.012960000000000001,0.025330000000000002,0.033365,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.009878,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/1001/2012|70415|70415-HA|H3|NSW/Paddington|2012-07-16',0.035825,0.024091,0.024075000000000006,0.00616,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.00616,A/SouthAustralia/30/2012
'H3N2|A/SouthAustralia/52/2015|70597|70597-HA|H3|SA/Woodville|2015-04-22',0.013576000000000001,0.008006000000000001,0.020376000000000002,0.028411000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008006000000000001,A/HongKong/4801/2014
'H3N2|A/Victoria/3071/2015|70740|70740-HA|H3|VIC/Eaglemont|2015-09-07',0.010492999999999999,0.007397000000000002,0.019767000000000003,0.027802000000000007,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007397000000000002,A/HongKong/4801/2014
'H3N2|A/Brisbane/1003/2015|70697|70697-HA|H3|QLD/Finnie|2015-07-28',0.016054000000000002,0.010484,0.022854000000000003,0.030889000000000007,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.010484,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/1007/2016|70915|70915-HA|H3|SA/RoxbyDowns|2016-09-12',0.007408,0.010490000000000003,0.022860000000000005,0.030894999999999992,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.007408,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Brisbane/197/2015|70804|70804-HA|H3|QLD/SunshineCoast|2015-11-09',0.008022,0.011104000000000003,0.023474000000000005,0.031508999999999995,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008022,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/SouthAustralia/138/2016|70947|70947-HA|H3|SA/Clearview|2016-10-27',0.018520000000000002,0.010478,0.022848,0.030883,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.010478,A/HongKong/4801/2014
'H3N2|A/Sydney/500/2015|70570|70570-HA|H3|NSW/BondiBeach|2015-01-09',0.012354,0.004312,0.016682000000000002,0.024717000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.004312,A/HongKong/4801/2014
'H3N2|A/Victoria/600/2016|70900|70900-HA|H3|VIC/Cheltenham|2016-08-23',0.015463000000000001,0.0074210000000000005,0.019791000000000003,0.027826000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0074210000000000005,A/HongKong/4801/2014
'H3N2|A/Victoria/5064/2014|70541|70541-HA|H3|VIC/Teddywaddy|2014-09-22',0.027164,0.01543,0.011724000000000002,0.023449,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011724000000000002,A/SouthAustralia/55/2014
'H3N2|A/Sydney/142/2016|70846|70846-HA|H3|NSW/RopesCrossing|2016-06-30',0.033346,0.021612,0.009248000000000001,0.029630999999999998,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009248000000000001,A/SouthAustralia/55/2014
'H3N2|A/Townsville/12/2015|70594|70594-HA|H3|QLD/Townsville|2015-03-25',0.014805000000000002,0.009235,0.021605000000000003,0.02964,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009235,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/60/2016|70843|70843-HA|H3|SA/Fullarton|2016-07-13',0.008025000000000001,0.011107000000000002,0.023477000000000005,0.031512,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008025000000000001,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/224/2015|70795|70795-HA|H3|NSW/StMarysNorth|2015-09-04',0.016676000000000003,0.008634,0.021004000000000002,0.029039000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008634,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/162/2015|70780|70780-HA|H3|SA/Adelaide|2015-10-19',0.012959,0.009859,0.022229000000000002,0.030264000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009859,A/HongKong/4801/2014
'H3N2|A/Canberra/31/2014|70516|70516-HA|H3|ACT/Canberra|2014-07-13',0.012358000000000001,0.0043159999999999995,0.016686000000000003,0.024721000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0043159999999999995,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/133/2015|70760|70760-HA|H3|SA/rthAdelaide|2015-09-25',0.014213,0.006171000000000002,0.018541000000000005,0.026576000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006171000000000002,A/HongKong/4801/2014
'mixed|A/Victoria/92/2012|70414-b|70414-HAb|H3|VIC|2012-07-12',0.02409300000000001,0.012359000000000002,0.012343000000000003,0.016686,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012343000000000003,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/29/2016|70822|70822-HA|H3|SA/Pasadena|2016-05-31',0.012979999999999998,0.009868,0.022238,0.030273,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009868,A/HongKong/4801/2014
'H3N2|A/Victoria/78/2012|70406|70406-HA|H3|VIC|2012-07-16',0.02347,0.011736,0.011720000000000003,0.014819,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011720000000000003,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/141/2015|70671|70671-HA|H3|QLD/Brisbane|2015-06-26',0.011728000000000002,0.006158,0.018528000000000003,0.026563000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006158,A/HongKong/4801/2014
'H3N2|A/Sydney/242/2015|70798|70798-HA|H3|NSW/Claymore|2015-09-13',0.009878999999999999,0.006783000000000002,0.019153000000000003,0.027188000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006783000000000002,A/HongKong/4801/2014
'H3N2|A/Newcastle/30/2016|70818|70818-HA|H3|NSW/Booragul|2016-03-29',0.0067870000000000005,0.012331000000000002,0.024701000000000004,0.032736,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.0067870000000000005,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/150/2016|70965|70965-HA|H3|VIC/WyndhamVale|2016-10-17',0.010498,0.017274,0.029644000000000004,0.037679,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.010498,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/148/2012|70425|70425-HA|H3|VIC|2012-07-25',0.025329000000000004,0.013595,0.013579,0.017918,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.013579,A/SouthAustralia/55/2014
'H3N2|A/Victoria/515/2015|70647|70647-HA|H3|VIC/HamptonPark|2015-06-28',0.016061000000000002,0.008019,0.020389,0.028424000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008019,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/139/2015|70768|70768-HA|H3|SA/Forreston|2015-09-03',0.016045,0.008003,0.020373000000000002,0.028408000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008003,A/HongKong/4801/2014
'H3N2|A/Victoria/918/2012|70446|70446-HA|H3|VIC/Melbourne|2012-10-04',0.022849,0.011115,0.0074010000000000005,0.019134,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.0074010000000000005,A/SouthAustralia/55/2014
'H3N2|A/Sydney/248/2015|70792|70792-HA|H3|NSW/Griffith|2015-09-02',0.011106,0.008010000000000001,0.020380000000000002,0.028415000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008010000000000001,A/HongKong/4801/2014
'H3N2|A/Brisbane/171/2015|70758|70758-HA|H3|QLD/Brisbane|2015-08-24',0.016668,0.008626000000000002,0.020996000000000004,0.029031,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008626000000000002,A/HongKong/4801/2014
'H3N2|A/Victoria/528/2014|70515|70515-HA|H3|VIC/NarreWarren|2014-07-17',0.029028,0.017294,0.013588000000000001,0.025313000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.013588000000000001,A/SouthAustralia/55/2014
'H3N2|A/Newcastle/20/2014|70493|70493-HA|H3|NSW/Newcastle|2014-02-07',0.027196,0.015462,0.011744000000000001,0.023481000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011744000000000001,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/179/2015|70790|70790-HA|H3|QLD/Caboolture|2015-09-23',0.014821,0.006779000000000001,0.019149000000000003,0.027184000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006779000000000001,A/HongKong/4801/2014
'H3N2|A/Victoria/640/2013|70474|70474-HA|H3|VIC/SouthOakleigh|2013-10-14',0.024079000000000003,0.012344999999999998,0.008639,0.020364,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.008639,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/114/2012|70411|70411-HA|H3|SA|2012-07-06',0.029642,0.017908,0.017892000000000005,0.009895000000000001,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.009895000000000001,A/SouthAustralia/30/2012
'H3N2|A/SouthAustralia/39/2016|70828|70828-HA|H3|SA/NorthAdelaide|2016-07-03',0.008657,0.016657,0.029027000000000004,0.037062000000000005,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008657,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/7/2015|70631|70631-HA|H3|VIC/Warrnambool|2015-05-15',0.012977,0.004934999999999999,0.017305000000000004,0.02534,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.004934999999999999,A/HongKong/4801/2014
'H3N2|A/Brisbane/107/2015|70628|70628-HA|H3|QLD/Nambour|2015-05-25',0.014190000000000001,0.008620000000000001,0.020990000000000005,0.029025000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008620000000000001,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/55/2014|70506|70506-HA|H3|SA/Elizabeth|2014-06-14',0.026560000000000004,0.014826,4e-06,0.022845000000000004,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',4e-06,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/16/2015|70566|70566-HA|H3|SA/Norlunga|2015-02-17',0.01173,0.006156,0.018526,0.026561000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006156,A/HongKong/4801/2014
'H3N2|A/Canberra/13/2015|70598|70598-HA|H3|ACT/Canberra|2015-03-23',0.013580000000000002,0.005534,0.017904,0.025939000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.005534,A/HongKong/4801/2014
'H3N2|A/Brisbane/3/2017|70974|70974-HA|H3|QLD/Nambour|2017-01-04',0.016079,0.012979000000000001,0.025349000000000003,0.033384000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.012979000000000001,A/HongKong/4801/2014
'H3N2|A/Victoria/624/2016|70936|70936-HA|H3|VIC/NarreWarren|2016-11-07',0.011147,0.017923,0.030293,0.038327999999999994,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.011147,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/539/2016|70851|70851-HA|H3|VIC/NarreWarren|2016-07-26',0.032728,0.020994,0.00863,0.029013000000000004,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.00863,A/SouthAustralia/55/2014
'H3N2|A/Perth/15/2015|70609|70609-HA|H3|WA/WatermansBay|2015-02-20',0.015435,0.006161,0.018531000000000002,0.026566000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006161,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/11/2015|70558|70558-HA|H3|SA/Fullarton|2015-02-13',0.01174,0.006166000000000001,0.018536000000000004,0.026571000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006166000000000001,A/HongKong/4801/2014
'H3N2|A/Perth/59/2015|70689|70689-HA|H3|WA/Duncraig|2015-07-07',0.010491,0.007395000000000001,0.019765,0.027800000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007395000000000001,A/HongKong/4801/2014
'H3N2|A/Sydney/1034/2015|70729|70729-HA|H3|NSW/Parklea|2015-09-07',0.015437,0.007395000000000001,0.019765000000000005,0.027800000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007395000000000001,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/137/2016|70946|70946-HA|H3|SA/CudleeCreek|2016-10-26',0.004946,0.012946000000000001,0.025316000000000005,0.033351000000000006,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.004946,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/266/2016|70892|70892-HA|H3|NSW/Guildford|2016-08-13',0.032724,0.020989999999999998,0.008626,0.029009000000000007,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.008626,A/SouthAustralia/55/2014
'H3N2|A/Victoria/5060/2014|70538|70538-HA|H3|VIC/Kew|2014-09-19',0.013586,0.0055439999999999994,0.017914000000000003,0.025949000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0055439999999999994,A/HongKong/4801/2014
'H3N2|A/Sydney/143/2016|70857|70857-HA|H3|NSW/Villawood|2016-07-02',0.008041,0.013585000000000002,0.025955000000000002,0.03399,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008041,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/44/2015|70640|70640-HA|H3|NSW/Sydney|2015-06-09',0.014812,0.009242,0.021612000000000003,0.029647,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009242,A/HongKong/4801/2014
'H3N2|A/Newcastle/58/2016|70840|70840-HA|H3|NSW/Bendemeer|2016-07-10',0.006806,0.009888000000000004,0.022258000000000007,0.030292999999999987,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.006806,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/SouthAustralia/1002/2015|70625|70625-HA|H3|SA/Woodville|2015-06-09',0.012956000000000002,0.007386,0.019756000000000003,0.027791000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007386,A/HongKong/4801/2014
'H3N2|A/Victoria/835/2015|70676|70676-HA|H3|VIC/Cranbourne|2015-08-01',0.015441,0.007399000000000002,0.019769000000000005,0.027804000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007399000000000002,A/HongKong/4801/2014
'H3N2|A/Tasmania/3/2014|70483|70483-HA|H3|TAS/Tarroona|2014-01-06',0.025309,0.013575,0.009869000000000001,0.021594000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009869000000000001,A/SouthAustralia/55/2014
'H3N2|A/Perth/164/2013|70471|70471-HA|H3|WA/Midland|2013-08-29',0.021644000000000004,0.00991,0.014828000000000001,0.022863,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.00991,A/HongKong/4801/2014
'H3N2|A/Perth/510/2013|70470|70470-HA|H3|WA/Willetton|2013-07-27',0.024691,0.012957,0.009251000000000002,0.020976,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009251000000000002,A/SouthAustralia/55/2014
'H3N2|A/Perth/551/2014|70528|70528-HA|H3|WA/MosmanPark|2014-05-08',0.027169000000000002,0.015435,0.0030750000000000005,0.023454000000000003,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.0030750000000000005,A/SouthAustralia/55/2014
'H3N2|A/Newcastle/1001/2015|70643|70643-HA|H3|NSW/PrettyBeach|2015-06-30',0.009262999999999999,0.006155,0.018525,0.026560000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006155,A/HongKong/4801/2014
'H3N2|A/Brisbane/115/2015|70633|70633-HA|H3|QLD/Brisbane|2015-06-09',0.016053,0.010483000000000001,0.022853000000000005,0.030888000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.010483000000000001,A/HongKong/4801/2014
'H3N2|A/Townsville/1001/2015|70578|70578-HA|H3|QLD/Chillagoe|2015-03-23',0.012958,0.0073880000000000005,0.019758000000000005,0.027793000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0073880000000000005,A/HongKong/4801/2014
'H3N2|A/Victoria/506/2013|70465|70465-HA|H3|VIC/EndeavourHills|2013-06-16',0.018536000000000004,0.006802000000000001,0.011716,0.019751,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006802000000000001,A/HongKong/4801/2014
